iso_time,seq,fs_hz,sample_index,t_seconds,value
2026-04-22T11:43:01.203+02:00,1,100.000000,159,1.590000,-3.220443
2026-04-22T11:43:01.203+02:00,1,100.000000,160,1.600000,-1.902274
2026-04-22T11:43:01.203+02:00,1,100.000000,161,1.610000,-0.516706
2026-04-22T11:43:01.203+02:00,1,100.000000,162,1.620000,0.809969
2026-04-22T11:43:01.203+02:00,1,100.000000,163,1.630000,1.961101
2026-04-22T11:43:01.203+02:00,1,100.000000,164,1.640000,2.840632
2026-04-22T11:43:01.203+02:00,1,100.000000,165,1.650000,3.381921
2026-04-22T11:43:01.203+02:00,1,100.000000,166,1.660000,3.553562
2026-04-22T11:43:01.203+02:00,1,100.000000,167,1.670000,3.361696
2026-04-22T11:43:01.203+02:00,1,100.000000,168,1.680000,2.848603
2026-04-22T11:43:01.203+02:00,1,100.000000,169,1.690000,2.087734
2026-04-22T11:43:01.203+02:00,1,100.000000,170,1.700000,1.175687
2026-04-22T11:43:01.203+02:00,1,100.000000,171,1.710000,0.221984
2026-04-22T11:43:01.203+02:00,1,100.000000,172,1.720000,-0.662385
2026-04-22T11:43:01.203+02:00,1,100.000000,173,1.730000,-1.376442
2026-04-22T11:43:01.203+02:00,1,100.000000,174,1.740000,-1.839608
2026-04-22T11:43:01.203+02:00,1,100.000000,175,1.750000,-2.000000
2026-04-22T11:43:01.203+02:00,1,100.000000,176,1.760000,-1.839695
2026-04-22T11:43:01.203+02:00,1,100.000000,177,1.770000,-1.376596
2026-04-22T11:43:01.203+02:00,1,100.000000,178,1.780000,-0.662595
2026-04-22T11:43:01.203+02:00,1,100.000000,179,1.790000,0.221743
2026-04-22T11:43:01.203+02:00,1,100.000000,180,1.800000,1.175443
2026-04-22T11:43:01.203+02:00,1,100.000000,181,1.810000,2.087512
2026-04-22T11:43:01.203+02:00,1,100.000000,182,1.820000,2.848433
2026-04-22T11:43:01.203+02:00,1,100.000000,183,1.830000,3.361598
2026-04-22T11:43:01.203+02:00,1,100.000000,184,1.840000,3.553559
2026-04-22T11:43:01.203+02:00,1,100.000000,185,1.850000,3.382019
2026-04-22T11:43:01.203+02:00,1,100.000000,186,1.860000,2.840823
2026-04-22T11:43:01.203+02:00,1,100.000000,187,1.870000,1.961368
2026-04-22T11:43:01.203+02:00,1,100.000000,188,1.880000,0.810294
2026-04-22T11:43:01.203+02:00,1,100.000000,189,1.890000,-0.516350
2026-04-22T11:43:01.203+02:00,1,100.000000,190,1.900000,-1.901919
2026-04-22T11:43:01.203+02:00,1,100.000000,191,1.910000,-3.220122
2026-04-22T11:43:01.203+02:00,1,100.000000,192,1.920000,-4.347043
2026-04-22T11:43:01.203+02:00,1,100.000000,193,1.930000,-5.173136
2026-04-22T11:43:01.203+02:00,1,100.000000,194,1.940000,-5.613844
2026-04-22T11:43:01.203+02:00,1,100.000000,195,1.950000,-5.618066
2026-04-22T11:43:01.203+02:00,1,100.000000,196,1.960000,-5.173418
2026-04-22T11:43:01.203+02:00,1,100.000000,197,1.970000,-4.307878
2026-04-22T11:43:01.203+02:00,1,100.000000,198,1.980000,-3.087600
2026-04-22T11:43:01.203+02:00,1,100.000000,199,1.990000,-1.611069
2026-04-22T11:43:01.203+02:00,1,100.000000,200,2.000000,-0.000248
2026-04-22T11:43:01.203+02:00,1,100.000000,201,2.010000,1.610600
2026-04-22T11:43:01.203+02:00,1,100.000000,202,2.020000,3.087190
2026-04-22T11:43:01.203+02:00,1,100.000000,203,2.030000,4.307568
2026-04-22T11:43:01.203+02:00,1,100.000000,204,2.040000,5.173229
2026-04-22T11:43:01.203+02:00,1,100.000000,205,2.050000,5.618003
2026-04-22T11:43:01.203+02:00,1,100.000000,206,2.060000,5.613919
2026-04-22T11:43:01.203+02:00,1,100.000000,207,2.070000,5.173327
2026-04-22T11:43:01.203+02:00,1,100.000000,208,2.080000,4.347352
2026-04-22T11:43:01.203+02:00,1,100.000000,209,2.090000,3.220479
2026-04-22T11:43:01.203+02:00,1,100.000000,210,2.100000,1.902329
2026-04-22T11:43:01.203+02:00,1,100.000000,211,2.110000,0.516747
2026-04-22T11:43:01.203+02:00,1,100.000000,212,2.120000,-0.809918
2026-04-22T11:43:01.203+02:00,1,100.000000,213,2.130000,-1.961068
2026-04-22T11:43:01.203+02:00,1,100.000000,214,2.140000,-2.840607
2026-04-22T11:43:01.203+02:00,1,100.000000,215,2.150000,-3.381910
2026-04-22T11:43:01.203+02:00,1,100.000000,216,2.160000,-3.553562
2026-04-22T11:43:01.203+02:00,1,100.000000,217,2.170000,-3.361714
2026-04-22T11:43:01.203+02:00,1,100.000000,218,2.180000,-2.848621
2026-04-22T11:43:01.203+02:00,1,100.000000,219,2.190000,-2.087772
2026-04-22T11:43:01.203+02:00,1,100.000000,220,2.200000,-1.175716
2026-04-22T11:43:01.203+02:00,1,100.000000,221,2.210000,-0.222022
2026-04-22T11:43:01.203+02:00,1,100.000000,222,2.220000,0.662365
2026-04-22T11:43:01.203+02:00,1,100.000000,223,2.230000,1.376418
2026-04-22T11:43:01.203+02:00,1,100.000000,224,2.240000,1.839595
2026-04-22T11:43:01.203+02:00,1,100.000000,225,2.250000,2.000000
2026-04-22T11:43:01.203+02:00,1,100.000000,226,2.260000,1.839707
2026-04-22T11:43:01.203+02:00,1,100.000000,227,2.270000,1.376611
2026-04-22T11:43:01.203+02:00,1,100.000000,228,2.280000,0.662628
2026-04-22T11:43:01.203+02:00,1,100.000000,229,2.290000,-0.221720
2026-04-22T11:43:01.203+02:00,1,100.000000,230,2.300000,-1.175404
2026-04-22T11:43:01.203+02:00,1,100.000000,231,2.310000,-2.087492
2026-04-22T11:43:01.203+02:00,1,100.000000,232,2.320000,-2.848407
2026-04-22T11:43:01.203+02:00,1,100.000000,233,2.330000,-3.361576
2026-04-22T11:43:01.203+02:00,1,100.000000,234,2.340000,-3.553556
2026-04-22T11:43:01.203+02:00,1,100.000000,235,2.350000,-3.382026
2026-04-22T11:43:01.203+02:00,1,100.000000,236,2.360000,-2.840847
2026-04-22T11:43:01.203+02:00,1,100.000000,237,2.370000,-1.961409
2026-04-22T11:43:01.203+02:00,1,100.000000,238,2.380000,-0.810332
2026-04-22T11:43:01.203+02:00,1,100.000000,239,2.390000,0.516294
2026-04-22T11:43:01.203+02:00,1,100.000000,240,2.400000,1.901878
2026-04-22T11:43:01.203+02:00,1,100.000000,241,2.410000,3.220072
2026-04-22T11:43:01.203+02:00,1,100.000000,242,2.420000,4.347003
2026-04-22T11:43:01.203+02:00,1,100.000000,243,2.430000,5.173119
2026-04-22T11:43:01.203+02:00,1,100.000000,244,2.440000,5.613835
2026-04-22T11:43:01.203+02:00,1,100.000000,245,2.450000,5.618074
2026-04-22T11:43:01.203+02:00,1,100.000000,246,2.460000,5.173445
2026-04-22T11:43:01.203+02:00,1,100.000000,247,2.470000,4.307912
2026-04-22T11:43:01.203+02:00,1,100.000000,248,2.480000,3.087647
2026-04-22T11:43:01.203+02:00,1,100.000000,249,2.490000,1.611111
2026-04-22T11:43:01.203+02:00,1,100.000000,250,2.500000,0.000307
2026-04-22T11:43:01.203+02:00,1,100.000000,251,2.510000,-1.610515
2026-04-22T11:43:01.203+02:00,1,100.000000,252,2.520000,-3.087128
2026-04-22T11:43:01.203+02:00,1,100.000000,253,2.530000,-4.307509
2026-04-22T11:43:01.203+02:00,1,100.000000,254,2.540000,-5.173193
2026-04-22T11:43:01.203+02:00,1,100.000000,255,2.550000,-5.617990
