iso_time,seq,fs_hz,sample_index,t_seconds,value
2026-04-22T11:54:33.160+02:00,13,10.000000,208,20.800000,1.630189
2026-04-22T11:54:33.160+02:00,13,10.000000,209,20.900000,-3.495531
2026-04-22T11:54:33.160+02:00,13,10.000000,210,21.000000,5.432790
2026-04-22T11:54:33.160+02:00,13,10.000000,211,21.100000,-4.765087
2026-04-22T11:54:33.160+02:00,13,10.000000,212,21.200000,2.417060
2026-04-22T11:54:33.160+02:00,13,10.000000,213,21.300000,-1.631504
2026-04-22T11:54:33.160+02:00,13,10.000000,214,21.400000,3.496387
2026-04-22T11:54:33.160+02:00,13,10.000000,215,21.500000,-5.434331
2026-04-22T11:54:33.160+02:00,13,10.000000,216,21.600000,4.767789
2026-04-22T11:54:33.160+02:00,13,10.000000,217,21.700000,-2.419791
2026-04-22T11:54:33.160+02:00,13,10.000000,218,21.800000,1.633094
2026-04-22T11:54:33.160+02:00,13,10.000000,219,21.900000,-3.497238
2026-04-22T11:54:33.160+02:00,13,10.000000,220,22.000000,5.435867
2026-04-22T11:54:33.160+02:00,13,10.000000,221,22.100000,-4.771261
2026-04-22T11:54:33.160+02:00,13,10.000000,222,22.200000,2.422518
2026-04-22T11:54:33.160+02:00,13,10.000000,223,22.300000,-1.634680
2026-04-22T11:54:33.160+02:00,13,10.000000,224,22.400000,3.498086
2026-04-22T11:54:33.160+02:00,13,10.000000,225,22.500000,-5.437400
2026-04-22T11:54:33.160+02:00,13,10.000000,226,22.600000,4.773954
2026-04-22T11:54:33.160+02:00,13,10.000000,227,22.700000,-2.423450
2026-04-22T11:54:33.160+02:00,13,10.000000,228,22.800000,1.636263
2026-04-22T11:54:33.160+02:00,13,10.000000,229,22.900000,-3.497954
2026-04-22T11:54:33.160+02:00,13,10.000000,230,23.000000,5.438928
2026-04-22T11:54:33.160+02:00,13,10.000000,231,23.100000,-4.776644
2026-04-22T11:54:33.160+02:00,13,10.000000,232,23.200000,2.426173
2026-04-22T11:54:33.160+02:00,13,10.000000,233,23.300000,-1.637843
2026-04-22T11:54:33.160+02:00,13,10.000000,234,23.400000,3.498795
2026-04-22T11:54:33.160+02:00,13,10.000000,235,23.500000,-5.440452
2026-04-22T11:54:33.160+02:00,13,10.000000,236,23.600000,4.779329
2026-04-22T11:54:33.160+02:00,13,10.000000,237,23.700000,-2.429700
2026-04-22T11:54:33.160+02:00,13,10.000000,238,23.800000,1.639420
2026-04-22T11:54:33.160+02:00,13,10.000000,239,23.900000,-3.499632
2026-04-22T11:54:33.160+02:00,13,10.000000,240,24.000000,5.441972
2026-04-22T11:54:33.160+02:00,13,10.000000,241,24.100000,-4.782011
2026-04-22T11:54:33.160+02:00,13,10.000000,242,24.200000,2.432418
2026-04-22T11:54:33.160+02:00,13,10.000000,243,24.300000,-1.639212
2026-04-22T11:54:33.160+02:00,13,10.000000,244,24.400000,3.500465
2026-04-22T11:54:33.160+02:00,13,10.000000,245,24.500000,-5.443157
2026-04-22T11:54:33.160+02:00,13,10.000000,246,24.600000,4.784688
2026-04-22T11:54:33.160+02:00,13,10.000000,247,24.700000,-2.435131
2026-04-22T11:54:33.160+02:00,13,10.000000,248,24.800000,1.640786
2026-04-22T11:54:33.160+02:00,13,10.000000,249,24.900000,-3.501295
2026-04-22T11:54:33.160+02:00,13,10.000000,250,25.000000,5.444668
2026-04-22T11:54:33.160+02:00,13,10.000000,251,25.100000,-4.787362
2026-04-22T11:54:33.160+02:00,13,10.000000,252,25.200000,2.437842
2026-04-22T11:54:33.160+02:00,13,10.000000,253,25.300000,-1.642084
2026-04-22T11:54:33.160+02:00,13,10.000000,254,25.400000,3.502120
2026-04-22T11:54:33.160+02:00,13,10.000000,255,25.500000,-5.446175
2026-04-22T11:54:58.699+02:00,14,10.000000,0,0.000000,4.790031
2026-04-22T11:54:58.699+02:00,14,10.000000,1,0.100000,-2.440549
2026-04-22T11:54:58.699+02:00,14,10.000000,2,0.200000,1.643652
2026-04-22T11:54:58.699+02:00,14,10.000000,3,0.300000,-3.501172
2026-04-22T11:54:58.699+02:00,14,10.000000,4,0.400000,5.447677
2026-04-22T11:54:58.699+02:00,14,10.000000,5,0.500000,-4.793468
2026-04-22T11:54:58.699+02:00,14,10.000000,6,0.600000,2.443253
2026-04-22T11:54:58.699+02:00,14,10.000000,7,0.700000,-1.645217
2026-04-22T11:54:58.699+02:00,14,10.000000,8,0.800000,3.501994
